Row_no,No,Showing_time,Mode,Font_size,Font_color,Created_time,Converted_time,Time_interval,Danmaku_pool,RowID,user_id_encrypt,Barrages_original,Barrages_simplified,VideoID
67,,417.27800,1,25,16777215,1582780217,2020-02-26 23:10:17,643,0,29170358207643651,bc5896fc,50,,91188408
68,,1027.35500,1,25,16777215,1582780226,2020-02-26 23:10:26,643,0,29170362621100037,1c99bb82,哈哈,,91188408
69,,651.54000,1,25,16777215,1582780253,2020-02-26 23:10:53,643,0,29170377095118851,56863b87,三线城市，认识的同学农村的都至少两套房，我家一套56平老破危,,91188408
70,,365.41600,1,25,16777215,1582780277,2020-02-26 23:11:17,643,0,29170389225046019,5ea7f4e7,samkolder的片？,,91188408
71,,1220.71500,1,25,16777215,1582780278,2020-02-26 23:11:18,643,0,29170390013050883,2eb640cf,关注了,,91188408
72,,644.20700,1,25,16777215,1582780285,2020-02-26 23:11:25,643,0,29170393538887687,ec5d0500,还不如回家种地,,91188408
73,,52.44900,1,25,16777215,1582780352,2020-02-26 23:12:32,643,0,29170428851257347,76be372b,都不算,,91188408
74,,31.32700,1,25,16777215,1582780353,2020-02-26 23:12:33,643,0,29170429663903751,c034b13,平,,91188408
75,,543.74700,1,25,16777215,1582780360,2020-02-26 23:12:40,643,0,29170433179254791,ce82b9a4,我不认识,,91188408
76,,54.04700,1,25,16777215,1582780376,2020-02-26 23:12:56,643,0,29170441516482565,c034b13,我不算,,91188408
77,,46.20900,1,25,16777215,1582780390,2020-02-26 23:13:10,643,0,29170448906321927,6b1143c9,一个朱一但，养活大半个b站,,91188408
78,,651.12100,1,25,16777215,1582780428,2020-02-26 23:13:48,643,0,29170468569743365,9c1f34cd,网民偏差,,91188408
79,,341.28200,1,25,16777215,1582780447,2020-02-26 23:14:07,643,0,29170478813806595,74c7af5f,19年年薪税前36W 平均月薪刚刚3W lol,,91188408
80,,294.46200,1,25,16777215,1582780450,2020-02-26 23:14:10,643,0,29170480160702469,1d21dce5,这是可支配收入啊大哥,,91188408
81,,160.66600,1,25,16777215,1582780483,2020-02-26 23:14:43,643,0,29170497386184709,c034b13,16童工可多了,,91188408
82,,1202.75800,1,25,16777215,1582780495,2020-02-26 23:14:55,643,0,29170503843840003,87977135,爱了爱了,,91188408
83,,1094.39800,1,25,16646914,1582780503,2020-02-26 23:15:03,643,0,29170508200148995,5fbf7aa5,要么全都穷，比如古巴，要么部分富，比如中国,,91188408
84,,796.19500,1,25,16777215,1582780542,2020-02-26 23:15:42,643,0,29170528245252099,7d805d12,听哭,,91188408
85,,305.12900,1,25,16777215,1582780547,2020-02-26 23:15:47,643,0,29170531007725573,94d7c7d7,世人皆苦,,91188408
86,,350.37300,1,25,16777215,1582780570,2020-02-26 23:16:10,643,0,29170543121399813,43e8a2b1,我特么在广州看到吃得上十几块早餐的也是中高层了好吧,,91188408
87,,936.45900,1,25,16777215,1582780573,2020-02-26 23:16:13,643,0,29170544535404551,56863b87,想起了那些要爬山才能看老师直播的山里孩子,,91188408
88,,1014.83500,1,25,16777215,1582780604,2020-02-26 23:16:44,643,0,29170561033699333,d2c95a29,哈哈,,91188408
89,,1010.89800,1,25,16777215,1582780626,2020-02-26 23:17:06,643,0,29170572546539523,b712cff,哈哈哈哈哈,,91188408
90,,417.57700,1,25,16777215,1582780649,2020-02-26 23:17:29,643,0,29170584605163523,1d21dce5,你这么穷了还买衣服买奶茶透支信用卡花呗也是心大,,91188408
91,,961.32000,1,25,16777215,1582780667,2020-02-26 23:17:47,643,0,29170594165030915,e947b335,44%的人用过移动支付很低了吗？,,91188408
92,,37.81500,1,25,16777215,1582780672,2020-02-26 23:17:52,643,0,29170596475568131,64b1b9c1,我就是普通人,,91188408
93,,103.19400,1,25,16777215,1582780685,2020-02-26 23:18:05,643,0,29170603617419267,c56dbbff,不是，up主的解释不到位啊,,91188408
94,,1013.85800,1,25,16777215,1582780687,2020-02-26 23:18:07,643,0,29170604479348739,f6d1bffd,哈哈哈哈,,91188408
95,,551.74300,1,25,16777215,1582780698,2020-02-26 23:18:18,643,0,29170610422153219,5ca77f27,90%,,91188408
96,,214.89200,1,25,16777215,1582780700,2020-02-26 23:18:20,643,0,29170611064930373,24970658,我不当人了，up！,,91188408
97,,663.01700,1,25,16777215,1582780740,2020-02-26 23:19:00,643,0,29170632478425095,a9918458,农村不只有江浙的富农村,,91188408
98,,946.08900,1,25,16777215,1582780762,2020-02-26 23:19:22,643,0,29170643520454659,bc5896fc,活着真的不容易,,91188408
99,,1173.69800,1,25,16777215,1582780775,2020-02-26 23:19:35,643,0,29170650872545285,d2c95a29,？？,,91188408
100,,866.55900,1,25,16777215,1582780786,2020-02-26 23:19:46,643,0,29170656043073543,95db8219,2.41%,,91188408
101,,1151.63700,1,25,16777215,1582780798,2020-02-26 23:19:58,643,0,29170662507020291,b712cff,别学石油,,91188408
102,,252.77300,1,25,16777215,1582780851,2020-02-26 23:20:51,643,0,29170690660761605,c56dbbff,一个月20亿是整个集团啊！！！,,91188408
103,,1200.62700,1,25,16777215,1582780875,2020-02-26 23:21:15,643,0,29170703145107463,79a69330,你币有了,,91188408
104,,42.28000,1,25,16777215,1582780875,2020-02-26 23:21:15,643,0,29170703171321861,87680f63,真不算,,91188408
105,,580.30300,1,25,16777215,1582780903,2020-02-26 23:21:43,643,0,29170717515841539,c034b13,国企也有差的,,91188408
106,,118.60700,1,25,16777215,1582780915,2020-02-26 23:21:55,643,0,29170723930505221,1370b45d,这不是只是第四季度的吗，不是除3吗,,91188408
107,,793.32200,1,25,16777215,1582780955,2020-02-26 23:22:35,643,0,29170744738447365,9249bcd4,白嫖久了，都忘了上次投币的时间了hh,,91188408
108,,388.77700,1,25,16707842,1582780955,2020-02-26 23:22:35,643,0,29170744893636615,e8fbd28,六环独居公寓一个月两千勉勉强强,,91188408
109,,1188.26800,1,25,16777215,1582780956,2020-02-26 23:22:36,643,0,29170745476644867,48746657,闺蜜,,91188408
110,,185.88100,1,25,16777215,1582781017,2020-02-26 23:23:37,643,0,29170777373278215,15475e93,哈哈哈哈,,91188408
111,,1245.23800,1,25,16777215,1582781038,2020-02-26 23:23:58,643,0,29170788671160323,bdfb200,#关注了,,91188408
112,,209.58000,1,25,16777215,1582781041,2020-02-26 23:24:01,643,0,29170789797330947,15475e93,逼乎，你币有了,,91188408
113,,139.21600,1,25,16777215,1582781054,2020-02-26 23:24:14,643,0,29170797008912391,1370b45d,除12。,,91188408
114,,463.27300,1,25,16777215,1582781079,2020-02-26 23:24:39,643,0,29170810054770693,858f69b5,我tm在学校一个礼拜二十都活过，淦,,91188408
115,,946.96000,1,25,16777215,1582781084,2020-02-26 23:24:44,643,0,29170812393619459,e3b1ea1c,我,,91188408
116,,983.72300,1,25,16777215,1582781096,2020-02-26 23:24:56,643,0,29170818679308293,9c1f34cd,但那是真的,,91188408
117,,391.49800,1,25,16777215,1582781104,2020-02-26 23:25:04,643,0,29170823056064517,a076d7c,15平可以了,,91188408
118,,487.87000,1,25,16777215,1582781126,2020-02-26 23:25:26,643,0,29170834617663491,c56dbbff,球球弹幕说话别那么无脑，着实的脱贫致富成效还是要看的啊，别张口闭口就一句带了吗？,,91188408
119,,512.49400,1,25,16777215,1582781138,2020-02-26 23:25:38,643,0,29170841090523141,858f69b5,消灭贫困（的人）,,91188408
120,,995.94800,1,25,16777215,1582781141,2020-02-26 23:25:41,643,0,29170842681737283,6e476dcc,泪目,,91188408
121,,1142.76800,1,25,16777215,1582781152,2020-02-26 23:25:52,643,0,29170848401195013,6779fe1c,土木狗哭了，真的,,91188408
122,,996.59600,1,25,16777215,1582781159,2020-02-26 23:25:59,643,0,29170851985227783,9249bcd4,这个视频做的很好，关注了,,91188408
123,,467.23300,1,25,16777215,1582781180,2020-02-26 23:26:20,643,0,29170862725791747,a076d7c,吃不起,,91188408
124,,127.54600,1,25,16777215,1582781208,2020-02-26 23:26:48,643,0,29170877402710023,4f9dfb7c,又是一个贩卖焦虑的,,91188408
125,,166.82200,1,25,16646914,1582781213,2020-02-26 23:26:53,643,0,29170880022052871,5c747698,弹幕简直杠精大赛……,,91188408
126,,169.25600,1,25,16777215,1582781244,2020-02-26 23:27:24,643,0,29170896354148359,205f5a8c,？？？？？？？,,91188408
127,,946.30700,1,25,16777215,1582781269,2020-02-26 23:27:49,643,0,29170909557293063,c034b13,是我,,91188408
128,,1158.64300,1,25,16777215,1582781270,2020-02-26 23:27:50,643,0,29170910342152197,e0d6175,土木哭瞎,,91188408
129,,502.86300,1,25,16777215,1582781270,2020-02-26 23:27:50,643,0,29170910387765251,9082b34,早餐一般5元内,,91188408
130,,656.90400,1,25,16777215,1582781284,2020-02-26 23:28:04,643,0,29170917270618115,858f69b5,不是没有发声,,91188408
131,,666.56900,1,25,16777215,1582781295,2020-02-26 23:28:15,643,0,29170923095982085,858f69b5,而是被忽略了,,91188408
132,,590.55900,1,25,16777215,1582781303,2020-02-26 23:28:23,643,0,29170927410872327,a076d7c,还好我不抽烟不喝酒,,91188408
133,,1212.47100,1,25,16777215,1582781319,2020-02-26 23:28:39,643,0,29170935679942661,22ae0991,这次一定,,91188408
134,,1134.94500,1,25,16777215,1582781336,2020-02-26 23:28:56,643,0,29170944821952517,cbadb150,结论失真,,91188408
135,,395.81600,1,25,16777215,1582781342,2020-02-26 23:29:02,643,0,29170947604348933,ea003b03,叫不下来,,91188408
136,,111.78200,1,25,16777215,1582781349,2020-02-26 23:29:09,643,0,29170951529168901,dabde54e,被有钱人给平均了,,91188408
137,,392.80700,1,25,16777215,1582781354,2020-02-26 23:29:14,643,0,29170954195697669,3d9405e1,深圳关内城中村30多平的算上水电要2300~2500左右,,91188408
138,,1157.90800,1,25,16777215,1582781372,2020-02-26 23:29:32,643,0,29170963414777859,421b9bc0,985还看不起，本科生看不起，也不看看全国14人口，多少是真正上去的,,91188408
139,,619.32800,1,25,16777215,1582781395,2020-02-26 23:29:55,643,0,29170975743410183,e35872be,我哭了,,91188408
140,,1027.40400,5,25,16777215,1582781395,2020-02-26 23:29:55,643,0,29170975908036613,ddf5b73e,字幕真相了,,91188408
141,,1014.11600,1,25,16777215,1582781405,2020-02-26 23:30:05,643,0,29170981112119299,b56d74ff,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,,91188408
142,,849.51200,1,25,16777215,1582781426,2020-02-26 23:30:26,643,0,29170991764078595,4c62d714,啊？,,91188408
143,,1145.91200,1,25,16777215,1582781440,2020-02-26 23:30:40,643,0,29170998962028547,18e09012,调剂土木的枯了,,91188408
144,,1129.99900,1,25,16777215,1582781443,2020-02-26 23:30:43,643,0,29171000646565893,75baecae,柏林墙,,91188408
145,,1063.32200,5,25,16777215,1582781448,2020-02-26 23:30:48,643,0,29171003283734535,ddf5b73e,隐形富豪等于小目标23333,,91188408
146,,779.85200,1,25,16777215,1582781516,2020-02-26 23:31:56,643,0,29171039000854533,549029b0,第一产业的枯了,,91188408
147,,106.99800,1,25,16777215,1582781573,2020-02-26 23:32:53,643,0,29171069124870147,f79a0eb6,没有退休金和公积金的孩子平摊了不少份额吧,,91188408
148,,272.63800,1,25,16777215,1582781595,2020-02-26 23:33:15,643,0,29171080731557891,dabde54e,我不做人了,,91188408
149,,687.57700,1,25,16777215,1582781650,2020-02-26 23:34:10,643,0,29171109185716229,fccb67d1,别说pdd打钱，唉，有时候。。。,,91188408
150,,70.38100,1,25,16777215,1582781670,2020-02-26 23:34:30,643,0,29171119937290247,87a99422,不算？？？弹幕什么情况？,,91188408
151,,41.80700,1,25,16777215,1582781712,2020-02-26 23:35:12,643,0,29171142062243843,7a933779,不算,,91188408
152,,1005.16600,1,25,16777215,1582781718,2020-02-26 23:35:18,643,0,29171144753938435,a076d7c,羡慕逼乎的用户,,91188408
153,,116.30800,1,25,16777215,1582781737,2020-02-26 23:35:37,643,0,29171154797723655,8cc80337,真实，我每个月房贷等还完，只有 1k能用来吃喝玩乐,,91188408
154,,123.80300,1,25,16777215,1582781741,2020-02-26 23:35:41,643,0,29171157290188807,e2942b07,这叫不饿死,,91188408
155,,1153.72100,1,25,16777215,1582781751,2020-02-26 23:35:51,643,0,29171162317586435,d2dd51d8,别选测绘,,91188408
156,,339.68900,1,25,16777215,1582781760,2020-02-26 23:36:00,643,0,29171166722654211,87df6c4f,房贷2999,,91188408
157,,548.98800,1,25,16777215,1582781768,2020-02-26 23:36:08,643,0,29171171129819139,13cedf36,不认识,,91188408
158,,163.81300,1,25,16777215,1582781790,2020-02-26 23:36:30,643,0,29171182779498501,e2942b07,这都饿死了,,91188408
159,,1018.89200,1,25,16777215,1582781850,2020-02-26 23:37:30,643,0,29171214129823749,15475e93,哈哈哈哈,,91188408
160,,154.89300,5,25,15138834,1582781863,2020-02-26 23:37:43,643,0,29171221215051779,29b98ee1,怎么有些大学生赚挣不了钱 你去农村看看行吗 还有的成年人游手好闲嘞,,91188408
161,,118.24100,1,25,16777215,1582781874,2020-02-26 23:37:54,643,0,29171226913538055,76173f50,第四季度除以12？,,91188408
162,,41.71800,1,25,16777215,1582781875,2020-02-26 23:37:55,643,0,29171227050377219,8589c951,不算,,91188408
163,,1064.85200,1,25,16777215,1582781911,2020-02-26 23:38:31,643,0,29171246400798725,b2942dcd,你比美团还能送,,91188408
164,,1073.30000,1,25,16777215,1582781923,2020-02-26 23:38:43,643,0,29171252370866181,b2942dcd,哈哈哈,,91188408
165,,60.77900,5,25,16646914,1582781975,2020-02-26 23:39:35,643,0,29171279747612679,7e7fed92,你币没了,,91188408
166,,436.55700,1,25,16777215,1582782005,2020-02-26 23:40:05,643,0,29171295252381703,dc5f75fa,所以为什么要去北京呢？,,91188408
167,,1014.07900,1,25,16777215,1582782020,2020-02-26 23:40:20,643,0,29171303550287875,6a5d5f7a,hhhh,,91188408
168,,298.79500,1,25,16777215,1582782022,2020-02-26 23:40:22,643,0,29171304205123591,e2942b07,按照这个  房子就不该这么贵,,91188408
169,,344.54600,1,25,16777215,1582782076,2020-02-26 23:41:16,643,0,29171332825481223,e2942b07,我就几块钱,,91188408
170,,1175.57200,1,25,16707842,1582782133,2020-02-26 23:42:13,643,0,29171362633875463,6b20e8aa,？？？？？,,91188408
171,,461.21900,1,25,16777215,1582782155,2020-02-26 23:42:35,643,0,29171373902921731,2812080c,我学校一个星期我才花五十块,,91188408
172,,177.75500,1,25,16777215,1582782231,2020-02-26 23:43:51,643,0,29171413977923591,80077117,？？？,,91188408
173,,1161.74100,1,25,16777215,1582782237,2020-02-26 23:43:57,643,0,29171416979996677,968df161,加油,,91188408
174,,799.03900,1,25,16777215,1582782250,2020-02-26 23:44:10,643,0,29171423832965127,87df6c4f,医生比搬砖还累？,,91188408
175,,857.26800,1,25,16777215,1582782301,2020-02-26 23:45:01,643,0,29171450455785477,d20c5221,医生是为了治病救人不是为了钱！！！,,91188408
176,,660.70200,1,25,16777215,1582782318,2020-02-26 23:45:18,643,0,29171459495559173,e8d72ae8,其实也有很有钱的农村人，真的要看地方,,91188408
177,,59.22000,1,25,16777215,1582782320,2020-02-26 23:45:20,643,0,29171460563009543,c70b3c1f,算！,,91188408
178,,378.92200,1,25,16777215,1582782370,2020-02-26 23:46:10,643,0,29171486730223621,34bd8643,弹幕很多人理解能力堪忧,,91188408
179,,51.56700,1,25,16777215,1582782377,2020-02-26 23:46:17,643,0,29171490744172551,3f974834,说不算的有点过分了吧,,91188408
180,,576.97100,1,25,16777215,1582782384,2020-02-26 23:46:24,643,0,29171494030934023,7a8bd847,不是二流子，是还行那位,,91188408
181,,204.82200,1,25,16777215,1582782390,2020-02-26 23:46:30,643,0,29171497329754183,886871cf,不算就不算吧,,91188408
182,,706.04600,1,25,16777215,1582782449,2020-02-26 23:47:29,643,0,29171528101789701,e2942b07,互联网也是苦逼,,91188408
183,,728.73300,1,25,16777215,1582782464,2020-02-26 23:47:44,643,0,29171536304275459,829405d1,医生工资不低,,91188408
184,,392.86000,1,25,16777215,1582782467,2020-02-26 23:47:47,643,0,29171537376444419,3744d4c8,扯淡。。,,91188408
185,,1152.04000,1,25,16777215,1582782467,2020-02-26 23:47:47,643,0,29171537515380743,8e08540c,知乎：别读大学，985都是渣渣,,91188408
186,,736.29200,1,25,16777215,1582782479,2020-02-26 23:47:59,643,0,29171543840391171,e2942b07,可怜了我爹,,91188408
187,,1117.58000,5,25,15138834,1582782495,2020-02-26 23:48:15,643,0,29171552559824901,f0ff35eb,@钢铁直男必老板,,91188408
188,,1178.50800,1,25,16777215,1582782508,2020-02-26 23:48:28,643,0,29171559256555527,8e08540c,过审小王子,,91188408
189,,778.86400,1,25,16777215,1582782522,2020-02-26 23:48:42,643,0,29171566266810373,e2942b07,苦逼码农,,91188408
190,,812.57200,1,25,16777215,1582782555,2020-02-26 23:49:15,643,0,29171583856672771,e2942b07,大学生满地都是,,91188408
191,,593.38200,1,25,38979,1582782563,2020-02-26 23:49:23,643,0,29171587947167749,884b8169,还有人负债呢？,,91188408
192,,838.77200,1,25,16777215,1582782581,2020-02-26 23:49:41,643,0,29171597678477319,e2942b07,谢谢我爹妈,,91188408
193,,1011.77300,1,25,16777215,1582782612,2020-02-26 23:50:12,643,0,29171613802954759,e9ad5437,没上过大学，上过大学生,,91188408
194,,875.21800,1,25,16777215,1582782618,2020-02-26 23:50:18,643,0,29171616655081477,e2942b07,河南苦逼,,91188408
195,,290.55400,1,25,16777215,1582782634,2020-02-26 23:50:34,643,0,29171625267560455,9946b10a,有前途、,,91188408
196,,911.89200,1,25,16777215,1582782654,2020-02-26 23:50:54,643,0,29171635980337159,e2942b07,我周围这工资太有钱了,,91188408
197,,924.21800,1,25,16777215,1582782667,2020-02-26 23:51:07,643,0,29171642376650755,e2942b07,我就没有网,,91188408
198,,952.34600,1,25,16777215,1582782695,2020-02-26 23:51:35,643,0,29171657102852103,e2942b07,车票去年花了6000多,,91188408
199,,201.92500,1,25,16777215,1582782701,2020-02-26 23:51:41,643,0,29171660586745861,5f12d010,我不是人,,91188408
200,,87.70100,1,25,16777215,1582782719,2020-02-26 23:51:59,643,0,29171669951053827,3f546746,被平均了,,91188408
201,,977.34200,1,25,16777215,1582782720,2020-02-26 23:52:00,643,0,29171670210576387,e2942b07,我爹妈就会发红包,,91188408
202,,11.64800,1,25,16777215,1582782736,2020-02-26 23:52:16,643,0,29171678675206147,ca55c7,辉光管好贵的，，,,91188408
203,,691.63600,1,25,16777215,1582782738,2020-02-26 23:52:18,643,0,29171679714344965,cd6207fc,我还是好好学习吧!谢谢！,,91188408
204,,1006.34900,1,25,16777215,1582782749,2020-02-26 23:52:29,643,0,29171685509824515,e2942b07,游戏,,91188408
